gene,trans,speciesMatch,chr,five_prime_UTR,three_prime_UTR,evalue,bitScore,rawValue,percentMatch,other,proteinMatch,noSpeciesMatchesPerTranscript
Zm00001d045551,Zm00001d045551_T029,setaria,9,26531820,26540014,0,1044,885,88.136,780,KQL08990,3
Zm00001d045551,Zm00001d045551_T029,brachypodium,9,26531820,26540014,1.77E-175,617,895,79.441,711,KQK19747,3
Zm00001d045551,Zm00001d045551_T035,sorghum,9,26531820,26540095,0,1807,1236,93.042,1150,OQU75699,4
Zm00001d045551,Zm00001d045551_T035,sorghum,9,26531820,26540095,0,1807,1236,93.042,1150,OQU75702,4
Zm00001d045551,Zm00001d045551_T035,sorghum,9,26531820,26540095,0,1807,1236,93.042,1150,OQU75703,4
Zm00001d045551,Zm00001d045551_T035,sorghum,9,26531820,26540095,0,1807,1236,93.042,1150,OQU75704,4
Zm00001d045551,Zm00001d045551_T035,sorghum,9,26531820,26540095,0,1807,1236,93.042,1150,OQU75701,4
Zm00001d045551,Zm00001d045551_T035,sorghum,9,26531820,26540095,0,1807,1236,93.042,1150,OQU75705,4
Zm00001d045551,Zm00001d045551_T035,sorghum,9,26531820,26540095,0,1807,1236,93.042,1150,OQU75700,4
Zm00001d045551,Zm00001d045551_T035,sorghum,9,26531820,26540095,0,1807,1236,93.042,1150,OQU75698,4
Zm00001d045551,Zm00001d045551_T035,setaria,9,26531820,26540095,0,1332,1236,86.246,1066,KQL08990,4
Zm00001d045551,Zm00001d045551_T035,brachypodium,9,26531820,26540095,0,789,1099,79.891,878,KQK19747,4
Zm00001d045551,Zm00001d045551_T035,rice,9,26531820,26540095,0,743,1058,79.584,842,Os06t0111600-01,4
Zm00001d045551,Zm00001d045551_T033,sorghum,9,26531820,26540064,0,1807,1236,93.042,1150,OQU75699,4
Zm00001d045551,Zm00001d045551_T033,sorghum,9,26531820,26540064,0,1807,1236,93.042,1150,OQU75702,4
Zm00001d045551,Zm00001d045551_T033,sorghum,9,26531820,26540064,0,1807,1236,93.042,1150,OQU75703,4
Zm00001d045551,Zm00001d045551_T033,sorghum,9,26531820,26540064,0,1807,1236,93.042,1150,OQU75704,4
Zm00001d045551,Zm00001d045551_T033,sorghum,9,26531820,26540064,0,1807,1236,93.042,1150,OQU75701,4
Zm00001d045551,Zm00001d045551_T033,sorghum,9,26531820,26540064,0,1807,1236,93.042,1150,OQU75705,4
Zm00001d045551,Zm00001d045551_T033,sorghum,9,26531820,26540064,0,1807,1236,93.042,1150,OQU75700,4
Zm00001d045551,Zm00001d045551_T033,sorghum,9,26531820,26540064,0,1807,1236,93.042,1150,OQU75698,4
Zm00001d045551,Zm00001d045551_T033,setaria,9,26531820,26540064,0,1332,1236,86.246,1066,KQL08990,4
Zm00001d045551,Zm00001d045551_T033,brachypodium,9,26531820,26540064,0,789,1099,79.891,878,KQK19747,4
Zm00001d045551,Zm00001d045551_T033,rice,9,26531820,26540064,0,743,1058,79.584,842,Os06t0111600-01,4
Zm00001d045551,Zm00001d045551_T019,sorghum,9,26531820,26539680,0,2929,2029,92.755,1882,OQU75702,4
Zm00001d045551,Zm00001d045551_T019,sorghum,9,26531820,26539680,0,2929,2029,92.755,1882,OQU75703,4
Zm00001d045551,Zm00001d045551_T019,sorghum,9,26531820,26539680,0,2929,2029,92.755,1882,OQU75704,4
Zm00001d045551,Zm00001d045551_T019,sorghum,9,26531820,26539680,0,2929,2029,92.755,1882,OQU75705,4
Zm00001d045551,Zm00001d045551_T019,sorghum,9,26531820,26539680,0,2534,1759,92.666,1630,OQU75699,4
Zm00001d045551,Zm00001d045551_T019,sorghum,9,26531820,26539680,0,2534,1759,92.666,1630,OQU75701,4
Zm00001d045551,Zm00001d045551_T019,sorghum,9,26531820,26539680,0,2534,1759,92.666,1630,OQU75700,4
Zm00001d045551,Zm00001d045551_T019,sorghum,9,26531820,26539680,0,2534,1759,92.666,1630,OQU75698,4
Zm00001d045551,Zm00001d045551_T019,setaria,9,26531820,26539680,0,2089,1934,86.35,1670,KQL08990,4
Zm00001d045551,Zm00001d045551_T019,brachypodium,9,26531820,26539680,0,1598,2647,77.975,2064,KQK19747,4
Zm00001d045551,Zm00001d045551_T019,rice,9,26531820,26539680,0,1210,1649,80.23,1323,Os06t0111600-01,4
Zm00001d045551,Zm00001d045551_T042,sorghum,9,26531896,26539665,0,2682,1877,92.488,1736,OQU75702,4
Zm00001d045551,Zm00001d045551_T042,sorghum,9,26531896,26539665,0,2682,1877,92.488,1736,OQU75703,4
Zm00001d045551,Zm00001d045551_T042,sorghum,9,26531896,26539665,0,2682,1877,92.488,1736,OQU75704,4
Zm00001d045551,Zm00001d045551_T042,sorghum,9,26531896,26539665,0,2682,1877,92.488,1736,OQU75705,4
Zm00001d045551,Zm00001d045551_T042,sorghum,9,26531896,26539665,0,2287,1607,92.346,1484,OQU75699,4
Zm00001d045551,Zm00001d045551_T042,sorghum,9,26531896,26539665,0,2287,1607,92.346,1484,OQU75701,4
Zm00001d045551,Zm00001d045551_T042,sorghum,9,26531896,26539665,0,2287,1607,92.346,1484,OQU75700,4
Zm00001d045551,Zm00001d045551_T042,sorghum,9,26531896,26539665,0,2287,1607,92.346,1484,OQU75698,4
Zm00001d045551,Zm00001d045551_T042,setaria,9,26531896,26539665,0,1858,1782,85.69,1527,KQL08990,4
Zm00001d045551,Zm00001d045551_T042,brachypodium,9,26531896,26539665,0,1192,1900,78.316,1488,KQK19747,4
Zm00001d045551,Zm00001d045551_T042,rice,9,26531896,26539665,0,1066,1336,81.362,1087,Os06t0111600-01,4
Zm00001d045551,Zm00001d045551_T014,sorghum,9,26531820,26539356,0,2202,1506,93.094,1402,OQU75702,4
Zm00001d045551,Zm00001d045551_T014,sorghum,9,26531820,26539356,0,2202,1506,93.094,1402,OQU75703,4
Zm00001d045551,Zm00001d045551_T014,sorghum,9,26531820,26539356,0,2202,1506,93.094,1402,OQU75704,4
Zm00001d045551,Zm00001d045551_T014,sorghum,9,26531820,26539356,0,2202,1506,93.094,1402,OQU75705,4
Zm00001d045551,Zm00001d045551_T014,sorghum,9,26531820,26539356,0,1807,1236,93.042,1150,OQU75699,4
Zm00001d045551,Zm00001d045551_T014,sorghum,9,26531820,26539356,0,1807,1236,93.042,1150,OQU75701,4
Zm00001d045551,Zm00001d045551_T014,sorghum,9,26531820,26539356,0,1807,1236,93.042,1150,OQU75700,4
Zm00001d045551,Zm00001d045551_T014,sorghum,9,26531820,26539356,0,1807,1236,93.042,1150,OQU75698,4
Zm00001d045551,Zm00001d045551_T014,setaria,9,26531820,26539356,0,1581,1402,87.161,1222,KQL08990,4
Zm00001d045551,Zm00001d045551_T014,brachypodium,9,26531820,26539356,0,1319,1959,79.173,1551,KQK19747,4
Zm00001d045551,Zm00001d045551_T014,rice,9,26531820,26539356,0,1210,1649,80.23,1323,Os06t0111600-01,4
Zm00001d045551,Zm00001d045551_T020,sorghum,9,26531820,26539681,0,3400,2335,92.976,2171,OQU75702,4
Zm00001d045551,Zm00001d045551_T020,sorghum,9,26531820,26539681,0,3400,2335,92.976,2171,OQU75703,4
Zm00001d045551,Zm00001d045551_T020,sorghum,9,26531820,26539681,0,3400,2335,92.976,2171,OQU75704,4
Zm00001d045551,Zm00001d045551_T020,sorghum,9,26531820,26539681,0,3400,2335,92.976,2171,OQU75705,4
Zm00001d045551,Zm00001d045551_T020,sorghum,9,26531820,26539681,0,3005,2065,92.93,1919,OQU75699,4
Zm00001d045551,Zm00001d045551_T020,sorghum,9,26531820,26539681,0,3005,2065,92.93,1919,OQU75701,4
Zm00001d045551,Zm00001d045551_T020,sorghum,9,26531820,26539681,0,3005,2065,92.93,1919,OQU75700,4
Zm00001d045551,Zm00001d045551_T020,sorghum,9,26531820,26539681,0,3005,2065,92.93,1919,OQU75698,4
